-9.435753822326660156e-01,-6.789580583572387695e-01,5.376577377319335938e-02
4.078668355941772461e-01,6.341339349746704102e-01,7.958168983459472656e-01
-3.005132675170898438e-01,7.255588769912719727e-01,-5.507941246032714844e-01
-6.228240728378295898e-01,-4.867797493934631348e-01,5.907248258590698242e-01
8.319191932678222656e-01,1.895244121551513672e-01,-4.043811559677124023e-02
-6.305377483367919922e-01,8.556091785430908203e-01,2.530153989791870117e-01
9.942162036895751953e-02,-5.806263089179992676e-01,6.059893369674682617e-01
-7.146652340888977051e-01,4.919102191925048828e-01,-7.409986257553100586e-01
-4.531415700912475586e-01,4.149485826492309570e-01,4.083399772644042969e-01
8.018999099731445312e-01,3.360923528671264648e-01,-9.626741409301757812e-01
-8.455657362937927246e-01,4.337604045867919922e-01,2.690846920013427734e-01
4.774798154830932617e-01,9.808433055877685547e-01,9.429585933685302734e-01
-9.680950641632080078e-02,5.697230100631713867e-01,8.886263370513916016e-01
4.987219572067260742e-01,-7.497009634971618652e-01,6.498513221740722656e-01
-7.647435665130615234e-01,-4.695996642112731934e-01,-8.299756050109863281e-01
7.570706605911254883e-01,-9.521507620811462402e-01,8.842548131942749023e-01
7.812449932098388672e-01,2.357215881347656250e-01,2.056504487991333008e-01
4.305646419525146484e-01,-9.663385152816772461e-01,2.825087308883666992e-01
-5.722359418869018555e-01,-3.154665827751159668e-01,8.174693584442138672e-02
7.398335933685302734e-01,1.423393487930297852e-01,-1.034803390502929688e-01
7.605644464492797852e-01,-8.474731445312500000e-01,-4.664261937141418457e-01
-5.427717566490173340e-01,3.482960462570190430e-01,8.719228506088256836e-01
7.008316516876220703e-01,-4.119033813476562500e-01,-5.897330641746520996e-01
6.519361734390258789e-01,8.509249687194824219e-01,-8.339154124259948730e-01
4.367291927337646484e-01,-4.429464340209960938e-01,8.351218700408935547e-01
4.505578279495239258e-01,6.339148283004760742e-01,-2.025108337402343750e-01
7.152527570724487305e-01,8.553090095520019531e-01,-2.528499364852905273e-01
-7.976164817810058594e-01,-7.317762374877929688e-01,-5.832164287567138672e-01
-1.811774373054504395e-01,6.972593069076538086e-01,-8.647668361663818359e-02
8.199241161346435547e-01,8.937470912933349609e-01,-8.927601575851440430e-01
-9.977975487709045410e-01,2.430477142333984375e-01,2.010232210159301758e-01
-6.374172568321228027e-01,1.759488582611083984e-01,-3.056184053421020508e-01
-6.362111568450927734e-01,-5.137343406677246094e-01,7.407668828964233398e-01
-9.926329255104064941e-01,-8.359256982803344727e-01,-5.554637312889099121e-01
6.114389896392822266e-01,4.309773445129394531e-03,-4.906504750251770020e-01
4.285874366760253906e-01,-5.331999659538269043e-01,-1.150095462799072266e-01
-9.299381971359252930e-01,-4.605398774147033691e-01,8.256412744522094727e-01
-3.166481852531433105e-01,-8.098868131637573242e-01,-7.450447082519531250e-01
-2.657908797264099121e-01,5.393269062042236328e-01,-7.844852209091186523e-01
-5.831232666969299316e-01,-2.315497398376464844e-01,2.097294330596923828e-01
-8.328089118003845215e-01,2.880744934082031250e-01,8.154354095458984375e-01
-4.250764846801757812e-01,5.491040945053100586e-01,-6.467736363410949707e-01
7.746748924255371094e-01,1.259851455688476562e-01,5.635274648666381836e-01
-4.597777128219604492e-01,-5.812458992004394531e-01,5.135180950164794922e-01
-7.430573105812072754e-01,-3.234174847602844238e-01,6.609948873519897461e-01
-9.224728941917419434e-01,-3.642377853393554688e-01,-4.885593056678771973e-01
6.563866138458251953e-02,7.603821754455566406e-01,3.266247510910034180e-01
5.472215414047241211e-01,-9.157510995864868164e-01,3.497477769851684570e-01
6.934927701950073242e-01,5.631816387176513672e-02,7.339192628860473633e-01
4.948093891143798828e-01,5.671010017395019531e-01,4.865407943725585938e-03
-2.770558595657348633e-01,-8.212540149688720703e-01,5.749608278274536133e-01
4.154658317565917969e-01,4.839115142822265625e-01,-9.215812683105468750e-01
-8.148750662803649902e-01,3.096606731414794922e-01,6.196022033691406250e-03
-9.559977054595947266e-01,-3.559290170669555664e-01,-4.246056079864501953e-01
-5.081036090850830078e-01,-4.248833656311035156e-02,-9.519336223602294922e-01
9.842664003372192383e-01,-7.019873857498168945e-01,8.807029724121093750e-01
9.550644159317016602e-01,4.625697135925292969e-01,2.475763559341430664e-01
-7.336350083351135254e-01,-2.682594656944274902e-01,-1.975342035293579102e-01
-6.775323748588562012e-01,7.817693948745727539e-01,7.037973403930664062e-02
3.034708499908447266e-01,4.787772893905639648e-01,-6.582218408584594727e-02
-9.304361343383789062e-01,-1.108604073524475098e-01,4.126316308975219727e-01
-9.722096920013427734e-01,-3.273348212242126465e-01,-2.948962450027465820e-01
7.370203733444213867e-01,-4.143424630165100098e-01,3.770943880081176758e-01
-9.511465430259704590e-01,-4.930539727210998535e-01,-2.836784124374389648e-01
-5.130593776702880859e-01,-8.208594918251037598e-01,1.694818735122680664e-01
4.475200176239013672e-02,-2.876656651496887207e-01,-6.980383396148681641e-02
8.498255014419555664e-01,6.215643882751464844e-01,-7.472064495086669922e-01
7.967491149902343750e-01,4.997221231460571289e-01,2.323580980300903320e-01
7.784198522567749023e-01,4.613519906997680664e-01,8.588969707489013672e-02
-6.164228916168212891e-01,-7.639211416244506836e-01,-1.742721199989318848e-01
-1.381142735481262207e-01,6.853485107421875000e-02,8.795605897903442383e-01
-2.207303643226623535e-01,6.752096414566040039e-01,-9.002096652984619141e-01
-8.246481418609619141e-01,6.826430559158325195e-01,-4.429762363433837891e-01
-1.585344076156616211e-01,4.084912538528442383e-01,-9.397090673446655273e-01
-3.661350607872009277e-01,3.946316242218017578e-02,-6.437712907791137695e-01
6.289697885513305664e-01,5.335189104080200195e-01,-8.030048012733459473e-01
5.154275894165039062e-02,-5.719264149665832520e-01,-6.204521656036376953e-02
5.435236692428588867e-01,8.761882781982421875e-04,4.156696796417236328e-02
-7.166022062301635742e-02,-7.571753263473510742e-01,3.066374063491821289e-01
-6.662168502807617188e-01,-5.442981123924255371e-01,7.760049104690551758e-01
4.899668693542480469e-01,-1.248762607574462891e-01,-3.899791240692138672e-01
-1.152570247650146484e-01,-2.554914355278015137e-01,1.763199567794799805e-01
-1.444007754325866699e-01,8.648467063903808594e-01,1.939761638641357422e-02
3.474750518798828125e-01,4.851011037826538086e-01,-6.542772054672241211e-02
-4.298019409179687500e-01,-6.067178249359130859e-01,-2.273521423339843750e-01
6.067420244216918945e-01,4.925402402877807617e-01,-8.549072146415710449e-01
3.791573047637939453e-01,3.663921356201171875e-01,1.798825263977050781e-01
5.568149089813232422e-01,-6.410968303680419922e-01,1.370042562484741211e-01
-6.790459156036376953e-03,-3.840248584747314453e-01,-6.472738981246948242e-01
-6.640644073486328125e-01,7.633312940597534180e-01,1.175658702850341797e-01
-7.366781234741210938e-01,3.106986284255981445e-01,-2.670786976814270020e-01
-4.772216081619262695e-01,-6.415134668350219727e-01,-3.797585964202880859e-01
-8.097196817398071289e-01,-4.017494916915893555e-01,7.436417341232299805e-01
6.862629652023315430e-01,2.731782197952270508e-01,-7.481080293655395508e-02
4.031866788864135742e-01,-2.663671970367431641e-03,-3.942748904228210449e-01
2.454745769500732422e-01,3.413515090942382812e-01,-7.881858348846435547e-01
9.442253112792968750e-01,1.674985885620117188e-02,-7.990108728408813477e-01
2.775835990905761719e-01,3.475778102874755859e-01,-2.042883634567260742e-01
-8.226063847541809082e-01,-5.443571805953979492e-01,-2.070632576942443848e-01
-1.395767331123352051e-01,4.391579627990722656e-01,5.650830268859863281e-01
-3.263564109802246094e-01,-9.591127038002014160e-01,3.679454326629638672e-02
-9.994612932205200195e-01,-4.684809446334838867e-01,5.232703685760498047e-01
-6.092380285263061523e-01,3.287100791931152344e-01,-1.370726227760314941e-01
5.221915245056152344e-02,1.688736677169799805e-01,1.554069519042968750e-01
3.624339103698730469e-01,-6.599998474121093750e-01,-9.990274906158447266e-01
7.682501077651977539e-01,5.079483985900878906e-01,6.657065153121948242e-01
4.773509502410888672e-02,-2.195718288421630859e-01,5.294411182403564453e-01
-7.722581624984741211e-01,-9.434478878974914551e-01,6.238088607788085938e-01
6.706848144531250000e-01,-9.669750928878784180e-01,1.406482458114624023e-01
-4.768444895744323730e-01,-9.951652288436889648e-01,5.465257167816162109e-01
1.137386560440063477e-01,3.373696804046630859e-01,-7.111836671829223633e-01
-6.295460462570190430e-02,3.124012947082519531e-01,6.300319433212280273e-01
7.259978055953979492e-01,8.553379774093627930e-01,-7.821438312530517578e-01
3.410921096801757812e-01,-8.261910676956176758e-01,9.510385990142822266e-02
2.364348173141479492e-01,6.675025224685668945e-01,-2.932953238487243652e-01
-2.786865234375000000e-01,-2.352795004844665527e-01,9.566321372985839844e-01
-6.414287686347961426e-01,6.775195598602294922e-01,9.155502319335937500e-01
5.233933925628662109e-01,4.305548667907714844e-01,-3.508143424987792969e-01
-5.087687969207763672e-01,-9.641231894493103027e-01,8.733826875686645508e-01
3.911476135253906250e-01,8.790498971939086914e-01,2.154132127761840820e-01
-4.592781066894531250e-01,-6.712379455566406250e-01,6.321175098419189453e-01
-9.192466735839843750e-01,5.227702856063842773e-01,5.112277269363403320e-01
9.282277822494506836e-01,2.511364221572875977e-01,1.911557912826538086e-01
-1.118556857109069824e-01,2.573336362838745117e-01,4.092478752136230469e-02
7.481601238250732422e-01,-1.827324032783508301e-01,1.708214282989501953e-01
7.954925298690795898e-01,-1.494194269180297852e-01,4.246213436126708984e-01
-6.700631380081176758e-01,2.957881689071655273e-01,-9.008948206901550293e-01
-8.039138913154602051e-01,-5.497828722000122070e-01,-8.667992949485778809e-01
2.289869785308837891e-01,4.910695552825927734e-02,-7.204359769821166992e-01
-4.620112776756286621e-01,-8.727020025253295898e-02,5.796834230422973633e-01
-2.112537622451782227e-01,8.346474170684814453e-02,8.713376522064208984e-01
-1.580617427825927734e-01,9.405255317687988281e-03,-2.828990817070007324e-01
8.185555934906005859e-01,7.408630847930908203e-02,-6.247605085372924805e-01
-1.953884363174438477e-01,5.925941467285156250e-02,6.539648771286010742e-01
6.840572357177734375e-01,-4.623711109161376953e-01,-9.785272479057312012e-01
8.800235986709594727e-01,1.506344079971313477e-01,7.746371030807495117e-01
-1.393444538116455078e-01,-4.471495151519775391e-01,-9.963862895965576172e-01
-1.644288897514343262e-01,2.576348781585693359e-01,-2.230983376502990723e-01
8.058952093124389648e-01,-8.302271962165832520e-01,-1.703811287879943848e-01
8.471484184265136719e-01,6.702682971954345703e-01,-2.415189743041992188e-01
1.197174787521362305e-01,-9.201729893684387207e-01,7.442140579223632812e-01
1.362291574478149414e-01,-7.121192216873168945e-01,1.029685735702514648e-01
-2.841383218765258789e-01,9.010533094406127930e-01,-6.108726859092712402e-01
-6.451498270034790039e-01,-5.263116359710693359e-01,-2.661455273628234863e-01
9.934394359588623047e-01,1.210863590240478516e-01,3.985025882720947266e-01
-4.362193346023559570e-01,-9.490398168563842773e-01,-4.383381605148315430e-01
-5.469726324081420898e-01,-4.767956733703613281e-01,1.103955507278442383e-01
-7.419197559356689453e-01,2.496192455291748047e-01,-2.877261042594909668e-01
-1.216480135917663574e-01,-1.259650588035583496e-01,-9.881826639175415039e-01
-6.028684377670288086e-01,1.098120212554931641e-01,3.565418720245361328e-01
-3.201662302017211914e-01,-9.867139458656311035e-01,4.009125232696533203e-01
5.214527845382690430e-01,-8.824243545532226562e-01,-5.312979221343994141e-01
-1.199218630790710449e-01,-2.834946513175964355e-01,2.579770088195800781e-01
8.595006465911865234e-01,9.345121383666992188e-01,1.624501943588256836e-01
-6.739168167114257812e-01,-9.258170723915100098e-01,7.490199804306030273e-01
6.686592102050781250e-02,5.163301229476928711e-01,-6.184840202331542969e-01
-1.643828153610229492e-01,3.988991975784301758e-01,6.776821613311767578e-01
-6.789957880973815918e-01,-6.680757403373718262e-01,5.308662652969360352e-01
2.089565992355346680e-01,-4.416865706443786621e-01,-1.354752182960510254e-01
3.671647310256958008e-01,7.150826454162597656e-01,-4.995563626289367676e-01
4.903304576873779297e-02,9.013596773147583008e-01,-3.714157938957214355e-01
-9.974154829978942871e-01,7.020032405853271484e-02,6.982687711715698242e-01
1.473512649536132812e-01,2.481677532196044922e-01,-8.312189579010009766e-02
-8.050963878631591797e-01,-7.056535482406616211e-01,-7.702831029891967773e-01
7.373603582382202148e-01,6.285248994827270508e-01,8.397433757781982422e-01
-1.245170235633850098e-01,4.331657886505126953e-01,8.512430191040039062e-01
-7.159031629562377930e-01,-3.136370778083801270e-01,3.037925958633422852e-01
-3.384948968887329102e-01,6.581670045852661133e-01,4.692500829696655273e-01
2.133762836456298828e-01,-3.400987982749938965e-01,7.983151674270629883e-01
7.480264902114868164e-01,-2.718849182128906250e-01,-2.690035104751586914e-02
-6.235301494598388672e-01,8.123919963836669922e-01,6.492332220077514648e-01
6.672631502151489258e-01,-8.542439937591552734e-01,6.337002515792846680e-01
-4.897229075431823730e-01,2.710186243057250977e-01,-6.049908399581909180e-01
